batch,batch_row,study,outcome_family,outcome_result,timepoint_window,intervention_arm,comparator_arm,randomized_n_int,randomized_n_comp,analyzed_n_int,analyzed_n_comp,statistic_type,value_int,dispersion_int,value_comp,dispersion_comp,events_int,events_comp,unit_scale,reported_p,effect_estimate_as_printed,analysis_population,page,table_or_figure,verbatim_quote,ambiguity_notes,v34_audit_row,v34_disposition,v34_v34_record_id,v34_v33_excel_row,v34_outcome,v34_window
3,42,Sun 2017,Patient satisfaction,Patient satisfaction — extremely satisfied,Postoperative assessment; exact clock time not separately stated,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Published percentage (95% CI),100.0,95% CI 100–100,88.9,95% CI 82.4–95.4,NOT REPORTED,NOT REPORTED,percent,<0.001,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Patient satisfaction — extremely satisfied: SSS 88.9% (82.4–95.4); active arm 100.0% (100–100); overall P=<0.001.,Only percentages and 95% confidence intervals are printed. Raw event counts are NOT REPORTED and were not reverse-engineered.,240,NOT_ANALYSIS_ELIGIBLE,AUDIT-0240,,Patient satisfaction — extremely satisfied,Postoperative assessment; exact clock time not separately stated
3,43,Sun 2017,Patient satisfaction,Patient satisfaction — extremely satisfied,Postoperative assessment; exact clock time not separately stated,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Published percentage (95% CI),100.0,95% CI 100–100,88.9,95% CI 82.4–95.4,NOT REPORTED,NOT REPORTED,percent,<0.001,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Patient satisfaction — extremely satisfied: SSS 88.9% (82.4–95.4); active arm 100.0% (100–100); overall P=<0.001.,Only percentages and 95% confidence intervals are printed. Raw event counts are NOT REPORTED and were not reverse-engineered.,241,NOT_ANALYSIS_ELIGIBLE,AUDIT-0241,,Patient satisfaction — extremely satisfied,Postoperative assessment; exact clock time not separately stated
3,44,Sun 2017,Intraoperative opioid,Author-defined intraoperative morphine-equivalent exposure,Intraoperative,Preoperative true TEAS only (TSS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,1.6,0.4,1.5,0.4,NOT REPORTED,NOT REPORTED,mg/kg; author-defined conversion metric,0.303,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Intraoperative morphine (mg/kg): SSS 1.5±0.4; Preoperative true TEAS only 1.6±0.4; overall P=0.303.,Authors converted intraoperative sufentanil/remifentanil to a study-defined morphine metric using their stated equivalencies. Preserve as author-defined; do not mix automatically with standardized postoperative IV MME.,242,NOT_ANALYSIS_ELIGIBLE,AUDIT-0242,,Author-defined intraoperative morphine-equivalent exposure,Intraoperative
3,45,Sun 2017,Intraoperative opioid,Author-defined intraoperative morphine-equivalent exposure,Intraoperative,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,1.6,0.4,1.5,0.4,NOT REPORTED,NOT REPORTED,mg/kg; author-defined conversion metric,0.303,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Intraoperative morphine (mg/kg): SSS 1.5±0.4; Preoperative + intraoperative true TEAS 1.6±0.4; overall P=0.303.,Authors converted intraoperative sufentanil/remifentanil to a study-defined morphine metric using their stated equivalencies. Preserve as author-defined; do not mix automatically with standardized postoperative IV MME.,243,NOT_ANALYSIS_ELIGIBLE,AUDIT-0243,,Author-defined intraoperative morphine-equivalent exposure,Intraoperative
3,46,Sun 2017,Intraoperative opioid,Author-defined intraoperative morphine-equivalent exposure,Intraoperative,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Mean/SD,1.5,0.4,1.5,0.4,NOT REPORTED,NOT REPORTED,mg/kg; author-defined conversion metric,0.303,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Intraoperative morphine (mg/kg): SSS 1.5±0.4; Preoperative + postoperative true TEAS 1.5±0.4; overall P=0.303.,Authors converted intraoperative sufentanil/remifentanil to a study-defined morphine metric using their stated equivalencies. Preserve as author-defined; do not mix automatically with standardized postoperative IV MME.,244,NOT_ANALYSIS_ELIGIBLE,AUDIT-0244,,Author-defined intraoperative morphine-equivalent exposure,Intraoperative
3,47,Sun 2017,Functional recovery,Extubation time,Postoperative,Preoperative true TEAS only (TSS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,20.8,15.8,22.5,13.2,NOT REPORTED,NOT REPORTED,minutes,0.180,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Extubation time: SSS 22.5±13.2; active arm 20.8±15.8; overall P=0.180.,NOT REPORTED,245,ADDED,AUDIT-0245,,Extubation time,Postoperative
3,48,Sun 2017,Functional recovery,Extubation time,Postoperative,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,18.4,10.1,22.5,13.2,NOT REPORTED,NOT REPORTED,minutes,0.180,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Extubation time: SSS 22.5±13.2; active arm 18.4±10.1; overall P=0.180.,NOT REPORTED,246,ADDED,AUDIT-0246,,Extubation time,Postoperative
3,49,Sun 2017,Functional recovery,Extubation time,Postoperative,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Mean/SD,21.5,12.3,22.5,13.2,NOT REPORTED,NOT REPORTED,minutes,0.180,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Extubation time: SSS 22.5±13.2; active arm 21.5±12.3; overall P=0.180.,NOT REPORTED,247,ADDED,AUDIT-0247,,Extubation time,Postoperative
3,50,Sun 2017,Functional recovery,Length of stay in PACU,Postoperative,Preoperative true TEAS only (TSS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,62.2,19.4,66.0,16.0,NOT REPORTED,NOT REPORTED,minutes,0.379,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Length of stay in PACU: SSS 66.0±16.0; active arm 62.2±19.4; overall P=0.379.,NOT REPORTED,248,ADDED,AUDIT-0248,,Length of stay in PACU,Postoperative
3,51,Sun 2017,Functional recovery,Length of stay in PACU,Postoperative,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,62.7,16.3,66.0,16.0,NOT REPORTED,NOT REPORTED,minutes,0.379,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Length of stay in PACU: SSS 66.0±16.0; active arm 62.7±16.3; overall P=0.379.,NOT REPORTED,249,ADDED,AUDIT-0249,,Length of stay in PACU,Postoperative
3,52,Sun 2017,Functional recovery,Length of stay in PACU,Postoperative,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Mean/SD,64.8,15.5,66.0,16.0,NOT REPORTED,NOT REPORTED,minutes,0.379,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Length of stay in PACU: SSS 66.0±16.0; active arm 64.8±15.5; overall P=0.379.,NOT REPORTED,250,ADDED,AUDIT-0250,,Length of stay in PACU,Postoperative
3,53,Sun 2017,GI recovery,Time to first postoperative flatus,Postoperative,Preoperative true TEAS only (TSS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,45.2,19.9,41.5,19.6,NOT REPORTED,NOT REPORTED,hours,0.391,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Time to first postoperative flatus: SSS 41.5±19.6; active arm 45.2±19.9; overall P=0.391.,NOT REPORTED,251,ADDED,AUDIT-0251,,Time to first postoperative flatus,Postoperative
3,54,Sun 2017,GI recovery,Time to first postoperative flatus,Postoperative,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,44.7,16.6,41.5,19.6,NOT REPORTED,NOT REPORTED,hours,0.391,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Time to first postoperative flatus: SSS 41.5±19.6; active arm 44.7±16.6; overall P=0.391.,NOT REPORTED,252,ADDED,AUDIT-0252,,Time to first postoperative flatus,Postoperative
3,55,Sun 2017,GI recovery,Time to first postoperative flatus,Postoperative,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Mean/SD,41.6,18.1,41.5,19.6,NOT REPORTED,NOT REPORTED,hours,0.391,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Time to first postoperative flatus: SSS 41.5±19.6; active arm 41.6±18.1; overall P=0.391.,NOT REPORTED,253,ADDED,AUDIT-0253,,Time to first postoperative flatus,Postoperative
3,56,Sun 2017,GI recovery,Time to first postoperative defecation,Postoperative,Preoperative true TEAS only (TSS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,63.6,19.8,63.4,22.9,NOT REPORTED,NOT REPORTED,hours,0.127,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Time to first postoperative defecation: SSS 63.4±22.9; active arm 63.6±19.8; overall P=0.127.,NOT REPORTED,254,ADDED,AUDIT-0254,,Time to first postoperative defecation,Postoperative
3,57,Sun 2017,GI recovery,Time to first postoperative defecation,Postoperative,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Mean/SD,61.8,15.7,63.4,22.9,NOT REPORTED,NOT REPORTED,hours,0.127,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Time to first postoperative defecation: SSS 63.4±22.9; active arm 61.8±15.7; overall P=0.127.,NOT REPORTED,255,ADDED,AUDIT-0255,,Time to first postoperative defecation,Postoperative
3,58,Sun 2017,GI recovery,Time to first postoperative defecation,Postoperative,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Mean/SD,57.3,20.6,63.4,22.9,NOT REPORTED,NOT REPORTED,hours,0.127,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Table 2,Time to first postoperative defecation: SSS 63.4±22.9; active arm 57.3±20.6; overall P=0.127.,NOT REPORTED,256,ADDED,AUDIT-0256,,Time to first postoperative defecation,Postoperative
3,59,Sun 2017,Adverse events,TEAS-related side effects,0–48 h postoperative,Preoperative true TEAS only (TSS),All-period sham TEAS (SSS),95,95,91,90,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,0,participants,NOT REPORTED,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Results text,No side effect related to TEAS was observed during the postoperative 48 hours.,"Specific monitored TEAS side effects included local irritation, redness, contact dermatitis and muscle ache.",257,ADDED,AUDIT-0257,,TEAS-related side effects,0–48 h postoperative
3,60,Sun 2017,Adverse events,TEAS-related side effects,0–48 h postoperative,Preoperative + intraoperative true TEAS (TTS),All-period sham TEAS (SSS),95,95,91,90,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,0,participants,NOT REPORTED,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Results text,No side effect related to TEAS was observed during the postoperative 48 hours.,"Specific monitored TEAS side effects included local irritation, redness, contact dermatitis and muscle ache.",258,ADDED,AUDIT-0258,,TEAS-related side effects,0–48 h postoperative
3,61,Sun 2017,Adverse events,TEAS-related side effects,0–48 h postoperative,Preoperative + postoperative true TEAS (TST),All-period sham TEAS (SSS),95,95,89,90,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,0,participants,NOT REPORTED,NOT REPORTED,Available-case/completer analysis,Clin J Pain 2017;33:344,Results text,No side effect related to TEAS was observed during the postoperative 48 hours.,"Specific monitored TEAS side effects included local irritation, redness, contact dermatitis and muscle ache.",259,ADDED,AUDIT-0259,,TEAS-related side effects,0–48 h postoperative
3,62,Sim 2002,Pain,Mean resting VAS over first 24 h,0–24 h mean across 6-hourly assessments,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Mean/SD,4.7,1.8,4.5,2.1,NOT REPORTED,NOT REPORTED,VAS 0–10,No significant between-group difference reported,NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:60–61,Table 2,Mean VAS over 24 hours: Group I 4.5±2.1; active arm 4.7±1.8.,"Table footnote states these are mean values over 24 h, not the exact 24-h point measurement.",260,ADDED,AUDIT-0260,,Mean resting VAS over first 24 h,0–24 h mean across 6-hourly assessments
3,63,Sim 2002,Pain,Mean resting VAS over first 24 h,0–24 h mean across 6-hourly assessments,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Mean/SD,3.9,1.6,4.5,2.1,NOT REPORTED,NOT REPORTED,VAS 0–10,No significant between-group difference reported,NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:60–61,Table 2,Mean VAS over 24 hours: Group I 4.5±2.1; active arm 3.9±1.6.,"Table footnote states these are mean values over 24 h, not the exact 24-h point measurement.",261,ADDED,AUDIT-0261,,Mean resting VAS over first 24 h,0–24 h mean across 6-hourly assessments
3,64,Sim 2002,Pain,Resting VAS,6 h,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,262,NOT_REPORTED_ADDED,AUDIT-0262,,Resting VAS,6 h
3,65,Sim 2002,Pain,Resting VAS,12 h,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,263,NOT_REPORTED_ADDED,AUDIT-0263,,Resting VAS,12 h
3,66,Sim 2002,Pain,Resting VAS,18 h,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,264,NOT_REPORTED_ADDED,AUDIT-0264,,Resting VAS,18 h
3,67,Sim 2002,Pain,Resting VAS,24 h,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,265,NOT_REPORTED_ADDED,AUDIT-0265,,Resting VAS,24 h
3,68,Sim 2002,Pain,Resting VAS,6 h,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,266,NOT_REPORTED_ADDED,AUDIT-0266,,Resting VAS,6 h
3,69,Sim 2002,Pain,Resting VAS,12 h,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,267,NOT_REPORTED_ADDED,AUDIT-0267,,Resting VAS,12 h
3,70,Sim 2002,Pain,Resting VAS,18 h,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,268,NOT_REPORTED_ADDED,AUDIT-0268,,Resting VAS,18 h
3,71,Sim 2002,Pain,Resting VAS,24 h,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,No difference among three groups (timepoint-specific exact P not printed),NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:59–61,Outcomes/Results text,The VAS for pain assessed every 6 hours was not different among the three groups.,Exact group values for this individual clock-time assessment are NOT REPORTED. Do not substitute the Table 2 24-h mean.,269,NOT_REPORTED_ADDED,AUDIT-0269,,Resting VAS,24 h
3,72,Sim 2002,PONV,PONV,0–24 h,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Published percentage,43.3,NOT REPORTED,46.6,NOT REPORTED,NOT REPORTED,NOT REPORTED,percent,No significant between-group difference reported,NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:60–61,Table 2,PONV (%): Group I 46.6; Group II 43.3; Group III 56.7.,Raw event counts are NOT REPORTED and were not reconstructed from rounded percentages.,270,NOT_ANALYSIS_ELIGIBLE,AUDIT-0270,,PONV,0–24 h
3,73,Sim 2002,PONV,PONV,0–24 h,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Published percentage,56.7,NOT REPORTED,46.6,NOT REPORTED,NOT REPORTED,NOT REPORTED,percent,No significant between-group difference reported,NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:60–61,Table 2,PONV (%): Group I 46.6; Group II 43.3; Group III 56.7.,Raw event counts are NOT REPORTED and were not reconstructed from rounded percentages.,271,NOT_ANALYSIS_ELIGIBLE,AUDIT-0271,,PONV,0–24 h
3,74,Sim 2002,Opioid-related adverse effect,Drowsiness,0–24 h,Preoperative EA (Group II),Placebo EA (Group I),30,30,30,30,Published percentage,23.3,NOT REPORTED,30.0,NOT REPORTED,NOT REPORTED,NOT REPORTED,percent,No significant between-group difference reported,NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:60–61,Table 2,Drowsiness (%): Group I 30.0; Group II 23.3; Group III 33.3.,Raw event counts are NOT REPORTED and were not reconstructed from rounded percentages.,272,NOT_ANALYSIS_ELIGIBLE,AUDIT-0272,,Drowsiness,0–24 h
3,75,Sim 2002,Opioid-related adverse effect,Drowsiness,0–24 h,Postoperative EA (Group III),Placebo EA (Group I),30,30,30,30,Published percentage,33.3,NOT REPORTED,30.0,NOT REPORTED,NOT REPORTED,NOT REPORTED,percent,No significant between-group difference reported,NOT REPORTED,All randomized/analyzed,Acupuncture in Medicine 2002;20:60–61,Table 2,Drowsiness (%): Group I 30.0; Group II 23.3; Group III 33.3.,Raw event counts are NOT REPORTED and were not reconstructed from rounded percentages.,273,NOT_ANALYSIS_ELIGIBLE,AUDIT-0273,,Drowsiness,0–24 h
