"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"1441","15","41","3889","Blockade of the brachial plexus abolishes activation of specific brain regions by electroacupuncture at LI4: A functional MRI study","Collazo","2016","English","no","No","EXCLUDE_NON_SURGICAL","Non-surgical condition or treatment; no eligible perioperative operative study.","Non-surgical condition or treatment; no eligible perioperative operative study.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:39.117Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1442","15","42","3895","In vivo assessment of the efficacy and safety of O/W photoprotective emulsions containing tea as external phase","Almeida","2016","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:39.908Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1443","15","43","3898","Effects of Electroacupuncture Intervention on Oxygen Free Radicals and Expression of Apoptosis-related Proteins in Rats with Ischemic Learning and Memory Disorder","Hou","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:40.720Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1444","15","44","3901","Electroacupuncture ameliorates cognitive impairment and regulates the expression of apoptosis-related genes Bcl-2 and Bax in rats with cerebral ischaemia-reperfusion injury","Liu","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:41.759Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1445","15","45","3902","Effects of electroacupuncture at GB points on markers of osteoporosis and bodyweight in ovariectomised rats","Wang","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:42.568Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1446","15","46","3904","Effects and mechanisms of the electroacupuncture at ST36 and PC6 on the postoperative ileus in a rodent model","Murakami","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:43.175Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1447","15","47","3907","Neurohumor Mechanism of Deferent Frequency Transcutaneous Electrical Acupoint Stimulation(TEAS): A Prospective, Randomized Controlled Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov study registration reports a planned design but no primary participant results.","ClinicalTrials.gov study registration reports a planned design but no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:44.068Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1448","15","48","3908","Efficiency of Transcutaneous Electrical Acupoint Stimulation(TEAS) With Single Acupoint or Two Acupoints for Postoperative Nausea and Vomiting in Laparoscopic Operation: A Single Center, Randomized, Double-blinded, Controlled Clinical Trial","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov study registration reports a planned design but no primary participant results.","ClinicalTrials.gov study registration reports a planned design but no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:44.807Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1449","15","49","3910","Electroacupuncture treatment in morphine tolerance rat model with metastatic bone pain","Sima","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:45.587Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1450","15","50","3912","Effect of Different Time of Transcutaneous Electric Acupoint Stimulation(TEAS) on Acupuncture Anesthesia","Unknown","unclear","English","no","No","EXCLUDE_PROTOCOL","ClinicalTrials.gov study registration reports a planned design but no primary participant results.","ClinicalTrials.gov study registration reports a planned design but no primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:46.154Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1451","15","51","3916","Effect of Electroacupuncture Intervention on CaMK II-CREB Pathway in Spinal Cord in Rats with Spared Nerve Injury","Yan","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:47.006Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1452","15","52","3917","Effect of Electroacupuncture Intervention on Expression of Cx 43 and Concentration of Glutamate in the Striatum of Rats with Parkinson's Disease","MaJun","2015","English","no","No","EXCLUDE_ANIMAL","Animal experiment; not an adult human perioperative surgical trial.","Animal experiment; not an adult human perioperative surgical trial.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:47.762Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1453","15","53","3921","A Double-Blind, Placebo-Controlled Randomized Evaluation of the Effect of the Erchonia FX-635 on Low Back Pain","Unknown","unclear","English","no","No","EXCLUDE_WRONG_INTERVENTION","No eligible perioperative EA/TEAS randomized intervention.","No eligible perioperative EA/TEAS randomized intervention.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:48.532Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"1454","15","54","3923","Application of Laser Acupuncture in Rehabilitating Patients With Distal Radius Fracture","Unknown","unclear","English","no","No","EXCLUDE_LATE_REHABILITATION","Acupuncture was used as later rehabilitation rather than an eligible perioperative intervention beginning by postoperative hour 24.","Acupuncture was used as later rehabilitation rather than an eligible perioperative intervention beginning by postoperative hour 24.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:28:49.118Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
